"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","M1","TOT","IDX2015","Q","1962-Q3",0.006563083,
"KOR","M1","TOT","IDX2015","Q","1962-Q4",0.00659008,
"KOR","M1","TOT","IDX2015","Q","1963-Q1",0.006567142,
"KOR","M1","TOT","IDX2015","Q","1963-Q2",0.006513976,
"KOR","M1","TOT","IDX2015","Q","1963-Q3",0.006448918,
"KOR","M1","TOT","IDX2015","Q","1963-Q4",0.0067026,
"KOR","M1","TOT","IDX2015","Q","1964-Q1",0.0068067,
"KOR","M1","TOT","IDX2015","Q","1964-Q2",0.0070096,
"KOR","M1","TOT","IDX2015","Q","1964-Q3",0.007291876,
"KOR","M1","TOT","IDX2015","Q","1964-Q4",0.007812127,
"KOR","M1","TOT","IDX2015","Q","1965-Q1",0.007975973,
"KOR","M1","TOT","IDX2015","Q","1965-Q2",0.008731541,
"KOR","M1","TOT","IDX2015","Q","1965-Q3",0.009398777,
"KOR","M1","TOT","IDX2015","Q","1965-Q4",0.009687848,
"KOR","M1","TOT","IDX2015","Q","1966-Q1",0.0107916,
"KOR","M1","TOT","IDX2015","Q","1966-Q2",0.01131669,
"KOR","M1","TOT","IDX2015","Q","1966-Q3",0.01200078,
"KOR","M1","TOT","IDX2015","Q","1966-Q4",0.01291471,
"KOR","M1","TOT","IDX2015","Q","1967-Q1",0.0140576,
"KOR","M1","TOT","IDX2015","Q","1967-Q2",0.01573909,
"KOR","M1","TOT","IDX2015","Q","1967-Q3",0.0169972,
"KOR","M1","TOT","IDX2015","Q","1967-Q4",0.017921,
"KOR","M1","TOT","IDX2015","Q","1968-Q1",0.01999756,
"KOR","M1","TOT","IDX2015","Q","1968-Q2",0.02252595,
"KOR","M1","TOT","IDX2015","Q","1968-Q3",0.0234929,
"KOR","M1","TOT","IDX2015","Q","1968-Q4",0.02565536,
"KOR","M1","TOT","IDX2015","Q","1969-Q1",0.02792352,
"KOR","M1","TOT","IDX2015","Q","1969-Q2",0.02972112,
"KOR","M1","TOT","IDX2015","Q","1969-Q3",0.03335685,
"KOR","M1","TOT","IDX2015","Q","1969-Q4",0.03760011,
"KOR","M1","TOT","IDX2015","Q","1970-Q1",0.04099281,
"KOR","M1","TOT","IDX2015","Q","1970-Q2",0.0436156,
"KOR","M1","TOT","IDX2015","Q","1970-Q3",0.04666177,
"KOR","M1","TOT","IDX2015","Q","1970-Q4",0.04837295,
"KOR","M1","TOT","IDX2015","Q","1971-Q1",0.05006585,
"KOR","M1","TOT","IDX2015","Q","1971-Q2",0.05518111,
"KOR","M1","TOT","IDX2015","Q","1971-Q3",0.05516805,
"KOR","M1","TOT","IDX2015","Q","1971-Q4",0.05740434,
"KOR","M1","TOT","IDX2015","Q","1972-Q1",0.05949434,
"KOR","M1","TOT","IDX2015","Q","1972-Q2",0.063899,
"KOR","M1","TOT","IDX2015","Q","1972-Q3",0.07119048,
"KOR","M1","TOT","IDX2015","Q","1972-Q4",0.07879806,
"KOR","M1","TOT","IDX2015","Q","1973-Q1",0.08885355,
"KOR","M1","TOT","IDX2015","Q","1973-Q2",0.09750875,
"KOR","M1","TOT","IDX2015","Q","1973-Q3",0.1037631,
"KOR","M1","TOT","IDX2015","Q","1973-Q4",0.1105555,
"KOR","M1","TOT","IDX2015","Q","1974-Q1",0.1158694,
"KOR","M1","TOT","IDX2015","Q","1974-Q2",0.1184035,
"KOR","M1","TOT","IDX2015","Q","1974-Q3",0.1242685,
"KOR","M1","TOT","IDX2015","Q","1974-Q4",0.130852,
"KOR","M1","TOT","IDX2015","Q","1975-Q1",0.1453984,
"KOR","M1","TOT","IDX2015","Q","1975-Q2",0.1525122,
"KOR","M1","TOT","IDX2015","Q","1975-Q3",0.1710008,
"KOR","M1","TOT","IDX2015","Q","1975-Q4",0.1724116,
"KOR","M1","TOT","IDX2015","Q","1976-Q1",0.1733834,
"KOR","M1","TOT","IDX2015","Q","1976-Q2",0.1955008,
"KOR","M1","TOT","IDX2015","Q","1976-Q3",0.2099636,
"KOR","M1","TOT","IDX2015","Q","1976-Q4",0.2234806,
"KOR","M1","TOT","IDX2015","Q","1977-Q1",0.2440775,
"KOR","M1","TOT","IDX2015","Q","1977-Q2",0.2685879,
"KOR","M1","TOT","IDX2015","Q","1977-Q3",0.2909849,
"KOR","M1","TOT","IDX2015","Q","1977-Q4",0.3171804,
"KOR","M1","TOT","IDX2015","Q","1978-Q1",0.3426783,
"KOR","M1","TOT","IDX2015","Q","1978-Q2",0.364605,
"KOR","M1","TOT","IDX2015","Q","1978-Q3",0.4085994,
"KOR","M1","TOT","IDX2015","Q","1978-Q4",0.4532182,
"KOR","M1","TOT","IDX2015","Q","1979-Q1",0.4457987,
"KOR","M1","TOT","IDX2015","Q","1979-Q2",0.4736165,
"KOR","M1","TOT","IDX2015","Q","1979-Q3",0.5029157,
"KOR","M1","TOT","IDX2015","Q","1979-Q4",0.5431402,
"KOR","M1","TOT","IDX2015","Q","1980-Q1",0.5925765,
"KOR","M1","TOT","IDX2015","Q","1980-Q2",0.6045652,
"KOR","M1","TOT","IDX2015","Q","1980-Q3",0.6425822,
"KOR","M1","TOT","IDX2015","Q","1980-Q4",0.6752489,
"KOR","M1","TOT","IDX2015","Q","1981-Q1",0.7170331,
"KOR","M1","TOT","IDX2015","Q","1981-Q2",0.7866691,
"KOR","M1","TOT","IDX2015","Q","1981-Q3",0.8013827,
"KOR","M1","TOT","IDX2015","Q","1981-Q4",0.817865,
"KOR","M1","TOT","IDX2015","Q","1982-Q1",0.9315372,
"KOR","M1","TOT","IDX2015","Q","1982-Q2",1.104453,
"KOR","M1","TOT","IDX2015","Q","1982-Q3",1.288062,
"KOR","M1","TOT","IDX2015","Q","1982-Q4",1.4237,
"KOR","M1","TOT","IDX2015","Q","1983-Q1",1.475474,
"KOR","M1","TOT","IDX2015","Q","1983-Q2",1.54272,
"KOR","M1","TOT","IDX2015","Q","1983-Q3",1.589938,
"KOR","M1","TOT","IDX2015","Q","1983-Q4",1.657359,
"KOR","M1","TOT","IDX2015","Q","1984-Q1",1.69414,
"KOR","M1","TOT","IDX2015","Q","1984-Q2",1.724097,
"KOR","M1","TOT","IDX2015","Q","1984-Q3",1.772392,
"KOR","M1","TOT","IDX2015","Q","1984-Q4",1.795246,
"KOR","M1","TOT","IDX2015","Q","1985-Q1",1.851462,
"KOR","M1","TOT","IDX2015","Q","1985-Q2",1.895195,
"KOR","M1","TOT","IDX2015","Q","1985-Q3",1.997806,
"KOR","M1","TOT","IDX2015","Q","1985-Q4",2.104981,
"KOR","M1","TOT","IDX2015","Q","1986-Q1",2.320744,
"KOR","M1","TOT","IDX2015","Q","1986-Q2",2.537378,
"KOR","M1","TOT","IDX2015","Q","1986-Q3",2.666189,
"KOR","M1","TOT","IDX2015","Q","1986-Q4",2.830664,
"KOR","M1","TOT","IDX2015","Q","1987-Q1",2.962052,
"KOR","M1","TOT","IDX2015","Q","1987-Q2",3.171605,
"KOR","M1","TOT","IDX2015","Q","1987-Q3",3.391695,
"KOR","M1","TOT","IDX2015","Q","1987-Q4",3.636739,
"KOR","M1","TOT","IDX2015","Q","1988-Q1",3.715558,
"KOR","M1","TOT","IDX2015","Q","1988-Q2",3.856881,
"KOR","M1","TOT","IDX2015","Q","1988-Q3",4.150582,
"KOR","M1","TOT","IDX2015","Q","1988-Q4",4.424014,
"KOR","M1","TOT","IDX2015","Q","1989-Q1",4.432677,
"KOR","M1","TOT","IDX2015","Q","1989-Q2",4.565687,
"KOR","M1","TOT","IDX2015","Q","1989-Q3",4.806938,
"KOR","M1","TOT","IDX2015","Q","1989-Q4",4.990829,
"KOR","M1","TOT","IDX2015","Q","1990-Q1",5.534559,
"KOR","M1","TOT","IDX2015","Q","1990-Q2",5.878868,
"KOR","M1","TOT","IDX2015","Q","1990-Q3",6.09931,
"KOR","M1","TOT","IDX2015","Q","1990-Q4",6.338434,
"KOR","M1","TOT","IDX2015","Q","1991-Q1",6.795765,
"KOR","M1","TOT","IDX2015","Q","1991-Q2",7.041185,
"KOR","M1","TOT","IDX2015","Q","1991-Q3",7.314711,
"KOR","M1","TOT","IDX2015","Q","1991-Q4",7.718453,
"KOR","M1","TOT","IDX2015","Q","1992-Q1",8.339101,
"KOR","M1","TOT","IDX2015","Q","1992-Q2",8.585942,
"KOR","M1","TOT","IDX2015","Q","1992-Q3",9.001026,
"KOR","M1","TOT","IDX2015","Q","1992-Q4",9.534655,
"KOR","M1","TOT","IDX2015","Q","1993-Q1",10.03079,
"KOR","M1","TOT","IDX2015","Q","1993-Q2",10.57955,
"KOR","M1","TOT","IDX2015","Q","1993-Q3",11.11144,
"KOR","M1","TOT","IDX2015","Q","1993-Q4",11.5077,
"KOR","M1","TOT","IDX2015","Q","1994-Q1",11.64323,
"KOR","M1","TOT","IDX2015","Q","1994-Q2",12.10221,
"KOR","M1","TOT","IDX2015","Q","1994-Q3",12.63647,
"KOR","M1","TOT","IDX2015","Q","1994-Q4",12.96827,
"KOR","M1","TOT","IDX2015","Q","1995-Q1",13.41615,
"KOR","M1","TOT","IDX2015","Q","1995-Q2",13.77468,
"KOR","M1","TOT","IDX2015","Q","1995-Q3",14.1372,
"KOR","M1","TOT","IDX2015","Q","1995-Q4",14.56711,
"KOR","M1","TOT","IDX2015","Q","1996-Q1",15.04642,
"KOR","M1","TOT","IDX2015","Q","1996-Q2",15.71118,
"KOR","M1","TOT","IDX2015","Q","1996-Q3",16.08828,
"KOR","M1","TOT","IDX2015","Q","1996-Q4",16.78016,
"KOR","M1","TOT","IDX2015","Q","1997-Q1",17.72753,
"KOR","M1","TOT","IDX2015","Q","1997-Q2",18.30498,
"KOR","M1","TOT","IDX2015","Q","1997-Q3",18.89481,
"KOR","M1","TOT","IDX2015","Q","1997-Q4",19.60307,
"KOR","M1","TOT","IDX2015","Q","1998-Q1",18.52615,
"KOR","M1","TOT","IDX2015","Q","1998-Q2",16.34381,
"KOR","M1","TOT","IDX2015","Q","1998-Q3",17.56776,
"KOR","M1","TOT","IDX2015","Q","1998-Q4",18.63126,
"KOR","M1","TOT","IDX2015","Q","1999-Q1",19.50936,
"KOR","M1","TOT","IDX2015","Q","1999-Q2",22.02082,
"KOR","M1","TOT","IDX2015","Q","1999-Q3",23.97423,
"KOR","M1","TOT","IDX2015","Q","1999-Q4",25.43253,
"KOR","M1","TOT","IDX2015","Q","2000-Q1",26.40982,
"KOR","M1","TOT","IDX2015","Q","2000-Q2",28.50561,
"KOR","M1","TOT","IDX2015","Q","2000-Q3",29.16076,
"KOR","M1","TOT","IDX2015","Q","2000-Q4",29.27833,
"KOR","M1","TOT","IDX2015","Q","2001-Q1",30.65272,
"KOR","M1","TOT","IDX2015","Q","2001-Q2",32.06989,
"KOR","M1","TOT","IDX2015","Q","2001-Q3",34.25526,
"KOR","M1","TOT","IDX2015","Q","2001-Q4",37.09827,
"KOR","M1","TOT","IDX2015","Q","2002-Q1",40.56697,
"KOR","M1","TOT","IDX2015","Q","2002-Q2",40.94529,
"KOR","M1","TOT","IDX2015","Q","2002-Q3",41.1017,
"KOR","M1","TOT","IDX2015","Q","2002-Q4",43.25719,
"KOR","M1","TOT","IDX2015","Q","2003-Q1",44.13678,
"KOR","M1","TOT","IDX2015","Q","2003-Q2",43.23348,
"KOR","M1","TOT","IDX2015","Q","2003-Q3",43.76366,
"KOR","M1","TOT","IDX2015","Q","2003-Q4",45.54498,
"KOR","M1","TOT","IDX2015","Q","2004-Q1",47.69238,
"KOR","M1","TOT","IDX2015","Q","2004-Q2",47.55107,
"KOR","M1","TOT","IDX2015","Q","2004-Q3",47.01779,
"KOR","M1","TOT","IDX2015","Q","2004-Q4",48.41035,
"KOR","M1","TOT","IDX2015","Q","2005-Q1",51.38512,
"KOR","M1","TOT","IDX2015","Q","2005-Q2",52.62603,
"KOR","M1","TOT","IDX2015","Q","2005-Q3",53.58227,
"KOR","M1","TOT","IDX2015","Q","2005-Q4",50.7166,
"KOR","M1","TOT","IDX2015","Q","2006-Q1",51.4792,
"KOR","M1","TOT","IDX2015","Q","2006-Q2",51.991,
"KOR","M1","TOT","IDX2015","Q","2006-Q3",51.95741,
"KOR","M1","TOT","IDX2015","Q","2006-Q4",53.63075,
"KOR","M1","TOT","IDX2015","Q","2007-Q1",54.39042,
"KOR","M1","TOT","IDX2015","Q","2007-Q2",48.12648,
"KOR","M1","TOT","IDX2015","Q","2007-Q3",46.65979,
"KOR","M1","TOT","IDX2015","Q","2007-Q4",47.53221,
"KOR","M1","TOT","IDX2015","Q","2008-Q1",47.12838,
"KOR","M1","TOT","IDX2015","Q","2008-Q2",47.57233,
"KOR","M1","TOT","IDX2015","Q","2008-Q3",48.93078,
"KOR","M1","TOT","IDX2015","Q","2008-Q4",50.30571,
"KOR","M1","TOT","IDX2015","Q","2009-Q1",52.30587,
"KOR","M1","TOT","IDX2015","Q","2009-Q2",56.02442,
"KOR","M1","TOT","IDX2015","Q","2009-Q3",58.04283,
"KOR","M1","TOT","IDX2015","Q","2009-Q4",59.11684,
"KOR","M1","TOT","IDX2015","Q","2010-Q1",59.96784,
"KOR","M1","TOT","IDX2015","Q","2010-Q2",61.90579,
"KOR","M1","TOT","IDX2015","Q","2010-Q3",63.2576,
"KOR","M1","TOT","IDX2015","Q","2010-Q4",64.7776,
"KOR","M1","TOT","IDX2015","Q","2011-Q1",66.93665,
"KOR","M1","TOT","IDX2015","Q","2011-Q2",65.99929,
"KOR","M1","TOT","IDX2015","Q","2011-Q3",66.19295,
"KOR","M1","TOT","IDX2015","Q","2011-Q4",66.68718,
"KOR","M1","TOT","IDX2015","Q","2012-Q1",68.04549,
"KOR","M1","TOT","IDX2015","Q","2012-Q2",68.97494,
"KOR","M1","TOT","IDX2015","Q","2012-Q3",69.52977,
"KOR","M1","TOT","IDX2015","Q","2012-Q4",70.89175,
"KOR","M1","TOT","IDX2015","Q","2013-Q1",72.97083,
"KOR","M1","TOT","IDX2015","Q","2013-Q2",75.57296,
"KOR","M1","TOT","IDX2015","Q","2013-Q3",76.77544,
"KOR","M1","TOT","IDX2015","Q","2013-Q4",78.73183,
"KOR","M1","TOT","IDX2015","Q","2014-Q1",80.80579,
"KOR","M1","TOT","IDX2015","Q","2014-Q2",82.39887,
"KOR","M1","TOT","IDX2015","Q","2014-Q3",85.19135,
"KOR","M1","TOT","IDX2015","Q","2014-Q4",88.58189,
"KOR","M1","TOT","IDX2015","Q","2015-Q1",91.69624,
"KOR","M1","TOT","IDX2015","Q","2015-Q2",97.55593,
"KOR","M1","TOT","IDX2015","Q","2015-Q3",103.4293,
"KOR","M1","TOT","IDX2015","Q","2015-Q4",107.3185,
"KOR","M1","TOT","IDX2015","Q","2016-Q1",110.3131,
"KOR","M1","TOT","IDX2015","Q","2016-Q2",113.5357,
"KOR","M1","TOT","IDX2015","Q","2016-Q3",116.9488,
"KOR","M1","TOT","IDX2015","Q","2016-Q4",120.3189,
"KOR","M1","TOT","IDX2015","Q","2017-Q1",122.7889,
"KOR","M1","TOT","IDX2015","Q","2017-Q2",124.7812,
"KOR","M1","TOT","IDX2015","Q","2017-Q3",127.2173,
"KOR","M1","TOT","IDX2015","Q","2017-Q4",130.0887,
"KOR","M1","TOT","IDX2015","Q","2018-Q1",130.8782,
"KOR","M1","TOT","IDX2015","Q","2018-Q2",131.9458,
"KOR","M1","TOT","IDX2015","Q","2018-Q3",132.5478,
"KOR","M1","TOT","IDX2015","Q","2018-Q4",133.1243,
"KOR","M1","TOT","IDX2015","Q","2019-Q1",134.7147,
"KOR","M1","TOT","IDX2015","Q","2019-Q2",136.4155,
"KOR","M1","TOT","IDX2015","Q","2019-Q3",138.5193,
"KOR","M1","TOT","IDX2015","Q","2019-Q4",142.8129,
"KOR","M1","TOT","IDX2015","Q","2020-Q1",151.2924,
"KOR","M1","TOT","IDX2015","Q","2020-Q2",162.3156,
"KOR","M1","TOT","IDX2015","Q","2020-Q3",172.4117,
"KOR","M1","TOT","IDX2015","Q","2020-Q4",181.6147,
"KOR","M1","TOT","IDX2015","Q","2021-Q1",188.976,
"KOR","M1","TOT","IDX2015","Q","2021-Q2",198.2896,
"KOR","M1","TOT","IDX2015","Q","2021-Q3",205.8225,
"KOR","M1","TOT","IDX2015","Q","2021-Q4",211.4807,
"MEX","M1","TOT","IDX2015","Q","1977-Q2",0.009411564,
"MEX","M1","TOT","IDX2015","Q","1977-Q3",0.009880599,
"MEX","M1","TOT","IDX2015","Q","1977-Q4",0.01072651,
"MEX","M1","TOT","IDX2015","Q","1978-Q1",0.01151981,
"MEX","M1","TOT","IDX2015","Q","1978-Q2",0.01219649,
"MEX","M1","TOT","IDX2015","Q","1978-Q3",0.01322783,
"MEX","M1","TOT","IDX2015","Q","1978-Q4",0.01415057,
"MEX","M1","TOT","IDX2015","Q","1979-Q1",0.01540979,
"MEX","M1","TOT","IDX2015","Q","1979-Q2",0.01675054,
"MEX","M1","TOT","IDX2015","Q","1979-Q3",0.01784732,
"MEX","M1","TOT","IDX2015","Q","1979-Q4",0.01894214,
"MEX","M1","TOT","IDX2015","Q","1980-Q1",0.02031807,
"MEX","M1","TOT","IDX2015","Q","1980-Q2",0.02177839,
"MEX","M1","TOT","IDX2015","Q","1980-Q3",0.0240171,
"MEX","M1","TOT","IDX2015","Q","1980-Q4",0.02551914,
"MEX","M1","TOT","IDX2015","Q","1981-Q1",0.02711321,
"MEX","M1","TOT","IDX2015","Q","1981-Q2",0.03003188,
"MEX","M1","TOT","IDX2015","Q","1981-Q3",0.03191517,
"MEX","M1","TOT","IDX2015","Q","1981-Q4",0.03376844,
"MEX","M1","TOT","IDX2015","Q","1982-Q1",0.03701269,
"MEX","M1","TOT","IDX2015","Q","1982-Q2",0.0402569,
"MEX","M1","TOT","IDX2015","Q","1982-Q3",0.04470962,
"MEX","M1","TOT","IDX2015","Q","1982-Q4",0.05319761,
"MEX","M1","TOT","IDX2015","Q","1983-Q1",0.05460247,
"MEX","M1","TOT","IDX2015","Q","1983-Q2",0.05728966,
"MEX","M1","TOT","IDX2015","Q","1983-Q3",0.06394059,
"MEX","M1","TOT","IDX2015","Q","1983-Q4",0.07074043,
"MEX","M1","TOT","IDX2015","Q","1984-Q1",0.07850293,
"MEX","M1","TOT","IDX2015","Q","1984-Q2",0.08951174,
"MEX","M1","TOT","IDX2015","Q","1984-Q3",0.09870517,
"MEX","M1","TOT","IDX2015","Q","1984-Q4",0.1114639,
"MEX","M1","TOT","IDX2015","Q","1985-Q1",0.1267598,
"MEX","M1","TOT","IDX2015","Q","1985-Q2",0.1376721,
"MEX","M1","TOT","IDX2015","Q","1985-Q3",0.1571789,
"MEX","M1","TOT","IDX2015","Q","1985-Q4",0.1773161,
"MEX","M1","TOT","IDX2015","Q","1986-Q1",0.1228145,
"MEX","M1","TOT","IDX2015","Q","1986-Q2",0.1335361,
"MEX","M1","TOT","IDX2015","Q","1986-Q3",0.1482877,
"MEX","M1","TOT","IDX2015","Q","1986-Q4",0.1669805,
"MEX","M1","TOT","IDX2015","Q","1987-Q1",0.1972393,
"MEX","M1","TOT","IDX2015","Q","1987-Q2",0.2335283,
"MEX","M1","TOT","IDX2015","Q","1987-Q3",0.2888349,
"MEX","M1","TOT","IDX2015","Q","1987-Q4",0.3572344,
"MEX","M1","TOT","IDX2015","Q","1988-Q1",0.4383169,
"MEX","M1","TOT","IDX2015","Q","1988-Q2",0.5220063,
"MEX","M1","TOT","IDX2015","Q","1988-Q3",0.596436,
"MEX","M1","TOT","IDX2015","Q","1988-Q4",0.6415617,
"MEX","M1","TOT","IDX2015","Q","1989-Q1",0.6536154,
"MEX","M1","TOT","IDX2015","Q","1989-Q2",0.6880982,
"MEX","M1","TOT","IDX2015","Q","1989-Q3",0.7703933,
"MEX","M1","TOT","IDX2015","Q","1989-Q4",0.8425197,
"MEX","M1","TOT","IDX2015","Q","1990-Q1",0.9305,
"MEX","M1","TOT","IDX2015","Q","1990-Q2",1.065843,
"MEX","M1","TOT","IDX2015","Q","1990-Q3",1.179661,
"MEX","M1","TOT","IDX2015","Q","1990-Q4",1.38702,
"MEX","M1","TOT","IDX2015","Q","1991-Q1",1.569823,
"MEX","M1","TOT","IDX2015","Q","1991-Q2",1.764751,
"MEX","M1","TOT","IDX2015","Q","1991-Q3",1.966616,
"MEX","M1","TOT","IDX2015","Q","1991-Q4",3.083907,
"MEX","M1","TOT","IDX2015","Q","1992-Q1",3.450172,
"MEX","M1","TOT","IDX2015","Q","1992-Q2",3.620902,
"MEX","M1","TOT","IDX2015","Q","1992-Q3",3.760039,
"MEX","M1","TOT","IDX2015","Q","1992-Q4",3.926172,
"MEX","M1","TOT","IDX2015","Q","1993-Q1",4.094699,
"MEX","M1","TOT","IDX2015","Q","1993-Q2",4.316214,
"MEX","M1","TOT","IDX2015","Q","1993-Q3",4.544223,
"MEX","M1","TOT","IDX2015","Q","1993-Q4",4.595174,
"MEX","M1","TOT","IDX2015","Q","1994-Q1",4.910136,
"MEX","M1","TOT","IDX2015","Q","1994-Q2",4.960751,
"MEX","M1","TOT","IDX2015","Q","1994-Q3",4.995989,
"MEX","M1","TOT","IDX2015","Q","1994-Q4",4.994524,
"MEX","M1","TOT","IDX2015","Q","1995-Q1",4.617352,
"MEX","M1","TOT","IDX2015","Q","1995-Q2",4.335715,
"MEX","M1","TOT","IDX2015","Q","1995-Q3",4.552596,
"MEX","M1","TOT","IDX2015","Q","1995-Q4",4.922231,
"MEX","M1","TOT","IDX2015","Q","1996-Q1",5.439654,
"MEX","M1","TOT","IDX2015","Q","1996-Q2",6.064129,
"MEX","M1","TOT","IDX2015","Q","1996-Q3",6.499491,
"MEX","M1","TOT","IDX2015","Q","1996-Q4",6.998183,
"MEX","M1","TOT","IDX2015","Q","1997-Q1",7.750049,
"MEX","M1","TOT","IDX2015","Q","1997-Q2",8.567449,
"MEX","M1","TOT","IDX2015","Q","1997-Q3",9.271049,
"MEX","M1","TOT","IDX2015","Q","1997-Q4",9.731413,
"MEX","M1","TOT","IDX2015","Q","1998-Q1",10.15928,
"MEX","M1","TOT","IDX2015","Q","1998-Q2",10.75503,
"MEX","M1","TOT","IDX2015","Q","1998-Q3",11.2295,
"MEX","M1","TOT","IDX2015","Q","1998-Q4",11.49906,
"MEX","M1","TOT","IDX2015","Q","1999-Q1",12.05746,
"MEX","M1","TOT","IDX2015","Q","1999-Q2",12.68373,
"MEX","M1","TOT","IDX2015","Q","1999-Q3",13.33651,
"MEX","M1","TOT","IDX2015","Q","1999-Q4",14.16527,
"MEX","M1","TOT","IDX2015","Q","2000-Q1",14.85689,
"MEX","M1","TOT","IDX2015","Q","2000-Q2",15.72017,
"MEX","M1","TOT","IDX2015","Q","2000-Q3",16.43323,
"MEX","M1","TOT","IDX2015","Q","2000-Q4",16.8312,
"MEX","M1","TOT","IDX2015","Q","2001-Q1",17.16325,
"MEX","M1","TOT","IDX2015","Q","2001-Q2",17.46082,
"MEX","M1","TOT","IDX2015","Q","2001-Q3",18.56055,
"MEX","M1","TOT","IDX2015","Q","2001-Q4",20.0778,
"MEX","M1","TOT","IDX2015","Q","2002-Q1",20.82,
"MEX","M1","TOT","IDX2015","Q","2002-Q2",21.55441,
"MEX","M1","TOT","IDX2015","Q","2002-Q3",22.11692,
"MEX","M1","TOT","IDX2015","Q","2002-Q4",22.58846,
"MEX","M1","TOT","IDX2015","Q","2003-Q1",23.46992,
"MEX","M1","TOT","IDX2015","Q","2003-Q2",24.06249,
"MEX","M1","TOT","IDX2015","Q","2003-Q3",24.55162,
"MEX","M1","TOT","IDX2015","Q","2003-Q4",25.35181,
"MEX","M1","TOT","IDX2015","Q","2004-Q1",26.46875,
"MEX","M1","TOT","IDX2015","Q","2004-Q2",27.4485,
"MEX","M1","TOT","IDX2015","Q","2004-Q3",28.24127,
"MEX","M1","TOT","IDX2015","Q","2004-Q4",28.88212,
"MEX","M1","TOT","IDX2015","Q","2005-Q1",29.59426,
"MEX","M1","TOT","IDX2015","Q","2005-Q2",30.26018,
"MEX","M1","TOT","IDX2015","Q","2005-Q3",31.31768,
"MEX","M1","TOT","IDX2015","Q","2005-Q4",32.15306,
"MEX","M1","TOT","IDX2015","Q","2006-Q1",33.41732,
"MEX","M1","TOT","IDX2015","Q","2006-Q2",35.43273,
"MEX","M1","TOT","IDX2015","Q","2006-Q3",36.63711,
"MEX","M1","TOT","IDX2015","Q","2006-Q4",37.02075,
"MEX","M1","TOT","IDX2015","Q","2007-Q1",37.45509,
"MEX","M1","TOT","IDX2015","Q","2007-Q2",38.37773,
"MEX","M1","TOT","IDX2015","Q","2007-Q3",39.88389,
"MEX","M1","TOT","IDX2015","Q","2007-Q4",40.71672,
"MEX","M1","TOT","IDX2015","Q","2008-Q1",41.26356,
"MEX","M1","TOT","IDX2015","Q","2008-Q2",41.61112,
"MEX","M1","TOT","IDX2015","Q","2008-Q3",42.03656,
"MEX","M1","TOT","IDX2015","Q","2008-Q4",44.15877,
"MEX","M1","TOT","IDX2015","Q","2009-Q1",46.34832,
"MEX","M1","TOT","IDX2015","Q","2009-Q2",47.28051,
"MEX","M1","TOT","IDX2015","Q","2009-Q3",47.96177,
"MEX","M1","TOT","IDX2015","Q","2009-Q4",49.38877,
"MEX","M1","TOT","IDX2015","Q","2010-Q1",50.21959,
"MEX","M1","TOT","IDX2015","Q","2010-Q2",51.36679,
"MEX","M1","TOT","IDX2015","Q","2010-Q3",53.0938,
"MEX","M1","TOT","IDX2015","Q","2010-Q4",54.49783,
"MEX","M1","TOT","IDX2015","Q","2011-Q1",56.8257,
"MEX","M1","TOT","IDX2015","Q","2011-Q2",58.71027,
"MEX","M1","TOT","IDX2015","Q","2011-Q3",60.75964,
"MEX","M1","TOT","IDX2015","Q","2011-Q4",63.68469,
"MEX","M1","TOT","IDX2015","Q","2012-Q1",64.91139,
"MEX","M1","TOT","IDX2015","Q","2012-Q2",68.24233,
"MEX","M1","TOT","IDX2015","Q","2012-Q3",69.9591,
"MEX","M1","TOT","IDX2015","Q","2012-Q4",70.69377,
"MEX","M1","TOT","IDX2015","Q","2013-Q1",71.39973,
"MEX","M1","TOT","IDX2015","Q","2013-Q2",72.9157,
"MEX","M1","TOT","IDX2015","Q","2013-Q3",75.23786,
"MEX","M1","TOT","IDX2015","Q","2013-Q4",77.1048,
"MEX","M1","TOT","IDX2015","Q","2014-Q1",80.38226,
"MEX","M1","TOT","IDX2015","Q","2014-Q2",83.13152,
"MEX","M1","TOT","IDX2015","Q","2014-Q3",85.69825,
"MEX","M1","TOT","IDX2015","Q","2014-Q4",89.49918,
"MEX","M1","TOT","IDX2015","Q","2015-Q1",94.24496,
"MEX","M1","TOT","IDX2015","Q","2015-Q2",98.34289,
"MEX","M1","TOT","IDX2015","Q","2015-Q3",102.3821,
"MEX","M1","TOT","IDX2015","Q","2015-Q4",105.03,
"MEX","M1","TOT","IDX2015","Q","2016-Q1",107.9321,
"MEX","M1","TOT","IDX2015","Q","2016-Q2",112.6332,
"MEX","M1","TOT","IDX2015","Q","2016-Q3",117.072,
"MEX","M1","TOT","IDX2015","Q","2016-Q4",120.6889,
"MEX","M1","TOT","IDX2015","Q","2017-Q1",124.7424,
"MEX","M1","TOT","IDX2015","Q","2017-Q2",126.8626,
"MEX","M1","TOT","IDX2015","Q","2017-Q3",128.8263,
"MEX","M1","TOT","IDX2015","Q","2017-Q4",133.3348,
"MEX","M1","TOT","IDX2015","Q","2018-Q1",134.7319,
"MEX","M1","TOT","IDX2015","Q","2018-Q2",139.853,
"MEX","M1","TOT","IDX2015","Q","2018-Q3",141.9145,
"MEX","M1","TOT","IDX2015","Q","2018-Q4",143.4216,
"NZL","M1","TOT","IDX2015","Q","1977-Q2",4.011008,
